generation,index,fitness,individual,state
56,14,0.0812329,"""1;0.9127192""","""Rt 0.0000 - Step 25"""
56,15,0.07972081,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
56,16,0.0859241,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
56,17,0.0830056,"""1;0.71271914""","""Rt 0.0000 - Step 19"""
56,18,0.08613147,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
56,19,0.08526344,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
56,20,0.08662122,"""1;0.81271917""","""Rt 0.0000 - Step 18"""
56,21,0.08228406,"""1;0.81271917""","""Rt 0.0000 - Step 23"""
56,22,0.08152229,"""1;0.9127192""","""Rt 0.0000 - Step 19"""
56,23,0.083693735,"""1;0.6127191""","""Rt 0.0000 - Step 27"""
56,24,0.08133601,"""1;0.81271917""","""Rt 0.0000 - Step 20"""
56,25,0.0825338,"""1;0.79999995""","""Rt 0.0000 - Step 21"""
56,26,0.08150323,"""1;0.81271917""","""Rt 0.0000 - Step 20"""
56,27,0.08293619,"""1;0.9127192""","""Rt 0.0000 - Step 19"""
56,28,0.08695302,"""1;0.5127191""","""Rt 0.0000 - Step 32"""
56,29,0.0830456,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
56,30,0.08237446,"""1;0.7063595""","""Rt 0.0000 - Step 25"""
56,31,0.081775896,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
56,32,0.08363746,"""1;0.8063595""","""Rt 0.0000 - Step 22"""
56,33,0.085440665,"""1;0.66271913""","""Rt 0.0000 - Step 24"""
56,34,0.0856797,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
56,35,0.084410414,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
56,36,0.079729974,"""1;0.66271913""","""Rt 0.0000 - Step 27"""
56,37,0.085684106,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
56,38,0.049720503,"""0.9;0.36271912""","""Rt 0.0000 - Step 34"""
56,39,0.08357333,"""1;0.65635955""","""Rt 0.0000 - Step 24"""
56,40,0.08461219,"""1;0.66271913""","""Rt 0.0000 - Step 25"""
56,41,0.08485228,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
56,42,0.08575472,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
56,43,0.07843752,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
56,44,0.080256455,"""1;0.81271917""","""Rt 0.0000 - Step 18"""
56,45,0.076175325,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
56,46,0.075474486,"""1;0.66271913""","""Rt 0.0000 - Step 22"""
56,47,0.08427941,"""1;0.46271908""","""Rt 0.0000 - Step 31"""
56,48,0.08370685,"""1;0.6127191""","""Rt 0.0000 - Step 27"""
56,49,0.08278667,"""1;0.5627191""","""Rt 0.0000 - Step 28"""
56,50,0.08082489,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
56,51,0.079575606,"""1;0.8063595""","""Rt 0.0000 - Step 19"""
56,52,0.08209833,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
56,53,0.08138365,"""1;0.65635955""","""Rt 0.0000 - Step 22"""
56,54,0.08606266,"""1;0.65635955""","""Rt 0.0000 - Step 27"""
56,55,0.08195037,"""1;0.4627191""","""Rt 0.0000 - Step 27"""
56,56,0.083251655,"""1;0.5627191""","""Rt 0.0000 - Step 24"""
56,57,0.07683481,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
56,58,0.08479401,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
56,59,0.0818782,"""1;0.76271915""","""Rt 0.0000 - Step 21"""
57,0,0.07799543,"""1;0.4127191""","""Rt 0.0000 - Step 36"""
57,1,0.08127054,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
57,2,0.08695464,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
57,3,0.08644045,"""1;0.71271914""","""Rt 0.0000 - Step 25"""
57,4,0.08733003,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
57,5,0.077962,"""1;0.79999995""","""Rt 0.0000 - Step 21"""
57,6,0.08180256,"""1;0.9""","""Rt 0.0000 - Step 21"""
57,7,0.0835835,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
57,8,0.07927399,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
57,9,0.080106854,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
57,10,0.08518739,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
57,11,0.08573465,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
57,12,0.084998965,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
57,13,0.086700544,"""1;0.9""","""Rt 0.0000 - Step 25"""
57,14,0.083957106,"""1;0.81271917""","""Rt 0.0000 - Step 20"""
57,15,0.08629885,"""1;0.81271917""","""Rt 0.0000 - Step 18"""
57,16,0.048941396,"""0.9;0.3127191""","""Rt 0.0000 - Step 40"""
57,17,0.0872034,"""1;0.5127191""","""Rt 0.0000 - Step 21"""
57,18,0.08569555,"""1;0.6127191""","""Rt 0.0000 - Step 20"""
57,19,0.08297925,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
57,20,0.08451924,"""1;0.21271911""","""Rt 0.0000 - Step 53"""
57,21,0.08385354,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
57,22,0.08228716,"""1;0.21271911""","""Rt 0.0000 - Step 54"""
57,23,0.03389483,"""0.9;0.6127191""","""Rt 0.0000 - Step 22"""
57,24,0.07485472,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
57,25,0.040364973,"""0.9;0.3127191""","""Rt 0.0000 - Step 38"""
57,26,0.022915572,"""0.9;0.81271917""","""Rt 0.0000 - Step 20"""
57,27,0.08397881,"""1;0.71271914""","""Rt 0.0000 - Step 25"""
57,28,0.08478866,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
57,29,0.082765475,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
57,30,0.07930579,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
57,31,0.08591739,"""1;0.71271914""","""Rt 0.0000 - Step 25"""
57,32,0.08155129,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
57,33,0.08413905,"""1;0.5627191""","""Rt 0.0000 - Step 24"""
57,34,0.08332817,"""1;0.7063595""","""Rt 0.0000 - Step 23"""
57,35,0.08548665,"""1;0.66271913""","""Rt 0.0000 - Step 23"""
57,36,0.086445324,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
57,37,0.08428472,"""1;0.4127191""","""Rt 0.0000 - Step 35"""
57,38,0.08401326,"""1;0.5563595""","""Rt 0.0000 - Step 25"""
57,39,0.083202034,"""1;0.6127191""","""Rt 0.0000 - Step 19"""
57,40,0.08109329,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
57,41,0.08260022,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
57,42,0.08609395,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
57,43,0.08548854,"""1;0.4627191""","""Rt 0.0000 - Step 26"""
57,44,0.03264508,"""0.9;0.66271913""","""Rt 0.0000 - Step 17"""
57,45,0.08314881,"""1;0.66271913""","""Rt 0.0000 - Step 22"""
57,46,0.08689897,"""1;0.66271913""","""Rt 0.0000 - Step 21"""
57,47,0.07365915,"""1;0.46271908""","""Rt 0.0000 - Step 28"""
57,48,0.08403973,"""1;0.5627191""","""Rt 0.0000 - Step 24"""
57,49,0.079739034,"""1;0.51271915""","""Rt 0.0000 - Step 24"""
57,50,0.07900961,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
57,51,0.04714773,"""0.9;0.3127191""","""Rt 0.0000 - Step 12"""
57,52,0.0771856,"""1;0.5627191""","""Rt 0.0000 - Step 27"""
57,53,0.082533404,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
57,54,0.08191083,"""1;0.66271913""","""Rt 0.0000 - Step 23"""
57,55,0.08034941,"""1;0.5627191""","""Rt 0.0000 - Step 25"""
57,56,0.08369881,"""1;0.71271914""","""Rt 0.0000 - Step 20"""
57,57,0.08562926,"""1;0.76271915""","""Rt 0.0000 - Step 23"""
57,58,0.08544117,"""1;0.66271913""","""Rt 0.0000 - Step 24"""
57,59,0.08530746,"""1;0.7063595""","""Rt 0.0000 - Step 22"""
58,0,0.08150519,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
58,1,0.078872286,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
58,2,0.084604785,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
58,3,0.08389522,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
58,4,0.0839455,"""1;0.81271917""","""Rt 0.0000 - Step 18"""
58,5,0.08559985,"""1;0.9""","""Rt 0.0000 - Step 19"""
58,6,0.07825187,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
58,7,0.08280531,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
58,8,0.08125471,"""1;0.81271917""","""Rt 0.0000 - Step 23"""
58,9,0.08244983,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
58,10,0.07886504,"""1;0.9""","""Rt 0.0000 - Step 20"""
58,11,0.08645359,"""1;0.6127191""","""Rt 0.0000 - Step 27"""
58,12,0.08470616,"""1;0.21271911""","""Rt 0.0000 - Step 45"""
58,13,0.05134038,"""0.9;0.3127191""","""Rt 0.0000 - Step 35"""
58,14,0.02874856,"""0.9;0.71271914""","""Rt 0.0000 - Step 19"""
58,15,0.08373882,"""1;0.81271917""","""Rt 0.0000 - Step 23"""
58,16,0.07961896,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
58,17,0.08583378,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
58,18,0.07502345,"""1;0.4127191""","""Rt 0.0000 - Step 34"""
58,19,0.08194638,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
58,20,0.08456936,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
58,21,0.018248675,"""0.9;0.81271917""","""Rt 0.0000 - Step 21"""
58,22,0.083568856,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
58,23,0.082438104,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
58,24,0.08547834,"""1;0.21271911""","""Rt 0.0000 - Step 60"""
58,25,0.022078263,"""0.9;0.81271917""","""Rt 0.0000 - Step 12"""
58,26,0.08646454,"""1;0.79999995""","""Rt 0.0000 - Step 19"""
58,27,0.08065499,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
58,28,0.08549725,"""1;0.3127191""","""Rt 0.0000 - Step 30"""
58,29,0.077045895,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
58,30,0.086016916,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
58,31,0.08127741,"""1;0.8563596""","""Rt 0.0000 - Step 23"""
58,32,0.078304425,"""1;0.8563596""","""Rt 0.0000 - Step 20"""
58,33,0.041026734,"""0.9;0.36271912""","""Rt 0.0000 - Step 41"""
58,34,0.08010055,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
58,35,0.07772763,"""1;0.36271912""","""Rt 0.0000 - Step 38"""
58,36,0.08427889,"""1;0.4627191""","""Rt 0.0000 - Step 27"""
58,37,0.02957957,"""0.9;0.5627191""","""Rt 0.0000 - Step 27"""
58,38,0.08168402,"""1;0.6127192""","""Rt 0.0000 - Step 25"""
58,39,0.08061711,"""1;0.36271912""","""Rt 0.0000 - Step 31"""
58,40,0.084019616,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
58,41,0.08446155,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
58,42,0.03633214,"""0.9;0.6127191""","""Rt 0.0000 - Step 23"""
58,43,0.081866786,"""1;0.5627191""","""Rt 0.0000 - Step 20"""
58,44,0.08417524,"""1;0.41271913""","""Rt 0.0000 - Step 27"""
58,45,0.08223192,"""1;0.5627191""","""Rt 0.0000 - Step 21"""
58,46,0.08564563,"""1;0.46271914""","""Rt 0.0000 - Step 24"""
58,47,0.082945555,"""1;0.8563596""","""Rt 0.0000 - Step 22"""
58,48,0.08454654,"""1;0.8063595""","""Rt 0.0000 - Step 20"""
58,49,0.08479557,"""1;0.6127192""","""Rt 0.0000 - Step 19"""
58,50,0.082854345,"""1;0.36271912""","""Rt 0.0000 - Step 31"""
58,51,0.07563045,"""1;0.81271917""","""Rt 0.0000 - Step 22"""
58,52,0.07712871,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
58,53,0.08105178,"""1;0.4627191""","""Rt 0.0000 - Step 26"""
58,54,0.08504611,"""1;0.5563595""","""Rt 0.0000 - Step 26"""
58,55,0.02059183,"""0.84999996;0.5627191""","""Rt 0.0000 - Step 26"""
58,56,0.085001454,"""1;0.65635955""","""Rt 0.0000 - Step 20"""
58,57,0.084141515,"""1;0.2627191""","""Rt 0.0000 - Step 39"""
58,58,0.08023755,"""1;0.4627191""","""Rt 0.0000 - Step 31"""
58,59,0.05645878,"""0.95;0.4627191""","""Rt 0.0000 - Step 25"""
59,0,0.081948936,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
59,1,0.08177148,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
59,2,0.025104875,"""0.9;0.81271917""","""Rt 0.0000 - Step 20"""
59,3,0.08259718,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
59,4,0.082901284,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
59,5,0.083762065,"""1;0.81271917""","""Rt 0.0000 - Step 18"""
59,6,0.08522685,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
59,7,0.08439555,"""1;0.9127192""","""Rt 0.0000 - Step 19"""
59,8,0.084238194,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
59,9,0.084798895,"""1;0.9""","""Rt 0.0000 - Step 21"""
59,10,0.07992936,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
59,11,0.08450243,"""1;0.3127191""","""Rt 0.0000 - Step 41"""
59,12,0.08523776,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
59,13,0.08809637,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
59,14,0.08600843,"""1;0.4127191""","""Rt 0.0000 - Step 37"""
59,15,0.08334478,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
59,16,0.084418915,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
59,17,0.085204355,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
59,18,0.08677034,"""1;0.21271911""","""Rt 0.0000 - Step 53"""
59,19,0.08044158,"""1;0.9127192""","""Rt 0.0000 - Step 17"""
59,20,0.08509251,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
59,21,0.082591936,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
59,22,0.085548684,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
59,23,0.085388094,"""1;0.9""","""Rt 0.0000 - Step 20"""
59,24,0.08681726,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
59,25,0.08197413,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
59,26,0.0763724,"""1;0.79999995""","""Rt 0.0000 - Step 21"""
59,27,0.08466023,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
59,28,0.08496534,"""1;0.21271911""","""Rt 0.0000 - Step 59"""
59,29,0.08572245,"""1;0.71271914""","""Rt 0.0000 - Step 26"""
59,30,0.08426968,"""1;0.81271917""","""Rt 0.0000 - Step 20"""
59,31,0.081355765,"""1;0.3127191""","""Rt 0.0000 - Step 32"""
59,32,0.085262075,"""1;0.5627191""","""Rt 0.0000 - Step 24"""
59,33,0.081316695,"""1;0.76271915""","""Rt 0.0000 - Step 23"""
59,34,0.08248544,"""1;0.7563596""","""Rt 0.0000 - Step 18"""
59,35,0.085150674,"""1;0.66271913""","""Rt 0.0000 - Step 20"""
59,36,0.086181946,"""1;0.66271913""","""Rt 0.0000 - Step 21"""
59,37,0.08434409,"""1;0.36271912""","""Rt 0.0000 - Step 28"""
59,38,0.0857975,"""1;0.5627191""","""Rt 0.0000 - Step 22"""
59,39,0.08472232,"""1;0.65635955""","""Rt 0.0000 - Step 25"""
59,40,0.08567389,"""1;0.26271912""","""Rt 0.0000 - Step 42"""
59,41,0.086031,"""1;0.2627191""","""Rt 0.0000 - Step 44"""
59,42,0.08434797,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
59,43,0.080770865,"""1;0.71271914""","""Rt 0.0000 - Step 27"""
59,44,0.08333099,"""1;0.9127192""","""Rt 0.0000 - Step 22"""
59,45,0.08492483,"""1;0.65635955""","""Rt 0.0000 - Step 20"""
59,46,0.084050015,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
59,47,0.028214613,"""0.9;0.76271915""","""Rt 0.0000 - Step 28"""
59,48,0.088089794,"""1;0.7063595""","""Rt 0.0000 - Step 21"""
59,49,0.031548698,"""0.9;0.4627191""","""Rt 0.0000 - Step 11"""
59,50,0.07918009,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
59,51,0.08367859,"""1;0.46271914""","""Rt 0.0000 - Step 32"""
59,52,0.08315871,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
59,53,0.08467625,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
59,54,0.08291428,"""1;0.81271917""","""Rt 0.0000 - Step 25"""
59,55,0.0819493,"""1;0.60635954""","""Rt 0.0000 - Step 24"""
59,56,0.08567989,"""1;0.76271915""","""Rt 0.0000 - Step 19"""
59,57,0.0835312,"""1;0.65635955""","""Rt 0.0000 - Step 24"""
59,58,0.08416166,"""1;0.60635954""","""Rt 0.0000 - Step 24"""
59,59,0.085079715,"""1;0.76271915""","""Rt 0.0000 - Step 19"""
60,0,0.08478988,"""1;0.9127192""","""Rt 0.0000 - Step 20"""
60,1,0.083199665,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
60,2,0.080491774,"""1;0.5127191""","""Rt 0.0000 - Step 8"""
60,3,0.08571933,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
60,4,0.081703655,"""1;0.9""","""Rt 0.0000 - Step 24"""
60,5,0.0803127,"""1;0.81271917""","""Rt 0.0000 - Step 19"""
60,6,0.08475845,"""1;0.81271917""","""Rt 0.0000 - Step 22"""
60,7,0.07862856,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
60,8,0.023993682,"""0.9;0.71271914""","""Rt 0.0000 - Step 15"""
60,9,0.0850507,"""1;0.9""","""Rt 0.0000 - Step 19"""
60,10,0.034645624,"""0.9;0.6127191""","""Rt 0.0000 - Step 19"""
60,11,0.035651058,"""0.9;0.6127191""","""Rt 0.0000 - Step 20"""
60,12,0.079091,"""1;0.81271917""","""Rt 0.0000 - Step 21"""
60,13,0.080407575,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
60,14,0.07821161,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
60,15,0.028423479,"""0.9;0.71271914""","""Rt 0.0000 - Step 20"""
60,16,0.08648822,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
60,17,0.08688735,"""1;0.21271911""","""Rt 0.0000 - Step 59"""
60,18,0.08440203,"""1;0.9""","""Rt 0.0000 - Step 20"""
60,19,0.080225274,"""1;0.71271914""","""Rt 0.0000 - Step 22"""
60,20,0.08225172,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
60,21,0.08302818,"""1;0.71271914""","""Rt 0.0000 - Step 23"""
60,22,0.08069406,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
60,23,0.08582321,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
60,24,0.079652004,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
60,25,0.08121992,"""1;0.9127192""","""Rt 0.0000 - Step 21"""
60,26,0.0828322,"""1;0.9""","""Rt 0.0000 - Step 19"""
60,27,0.08346525,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
60,28,0.080381826,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
60,29,0.048552092,"""0.9;0.3127191""","""Rt 0.0000 - Step 39"""
60,30,0.08588333,"""1;0.36271912""","""Rt 0.0000 - Step 30"""
60,31,0.08646156,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
60,32,0.08501901,"""1;0.60635954""","""Rt 0.0000 - Step 26"""
60,33,0.084297165,"""1;0.4627191""","""Rt 0.0000 - Step 28"""
60,34,0.082575664,"""1;0.7063595""","""Rt 0.0000 - Step 21"""
60,35,0.03724906,"""0.9;0.5127191""","""Rt 0.0000 - Step 26"""
60,36,0.082289286,"""1;0.81271917""","""Rt 0.0000 - Step 20"""
60,37,0.028037528,"""0.9;0.5627191""","""Rt 0.0000 - Step 25"""
60,38,0.08540245,"""1;0.51271915""","""Rt 0.0000 - Step 30"""
60,39,0.08415615,"""1;0.36271912""","""Rt 0.0000 - Step 34"""
60,40,0.081830844,"""1;0.51271915""","""Rt 0.0000 - Step 28"""
60,41,0.08365812,"""1;1""","""Rt 0.0000 - Step 19"""
60,42,0.013082588,"""0.9;0.8627192""","""Rt 0.0000 - Step 1"""
60,43,0.08524482,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
60,44,0.08627262,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
60,45,0.07973947,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
60,46,0.08492102,"""1;0.6627192""","""Rt 0.0000 - Step 26"""
60,47,0.08393712,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
60,48,0.082629815,"""1;0.51271915""","""Rt 0.0000 - Step 28"""
60,49,0.074296184,"""1;0.81271917""","""Rt 0.0000 - Step 22"""
60,50,0.0798174,"""1;0.51271915""","""Rt 0.0000 - Step 29"""
60,51,0.08507851,"""1;0.66271913""","""Rt 0.0000 - Step 26"""
60,52,0.080488905,"""1;0.46271914""","""Rt 0.0000 - Step 29"""
60,53,0.07821489,"""1;0.7063595""","""Rt 0.0000 - Step 23"""
60,54,0.05599019,"""0.9;0.36271912""","""Rt 0.0000 - Step 34"""
60,55,0.07718493,"""1;0.5627191""","""Rt 0.0000 - Step 24"""
60,56,0.082097925,"""1;0.51271915""","""Rt 0.0000 - Step 24"""
60,57,0.045554403,"""0.9;0.4127191""","""Rt 0.0000 - Step 25"""
60,58,0.08136162,"""1;0.76271915""","""Rt 0.0000 - Step 21"""
60,59,0.08524478,"""1;0.5627191""","""Rt 0.0000 - Step 25"""
61,0,0.03360758,"""0.9;0.6127191""","""Rt 0.0000 - Step 23"""
61,1,0.029106092,"""0.9;0.6127191""","""Rt 0.0000 - Step 19"""
61,2,0.082437634,"""1;0.3127191""","""Rt 0.0000 - Step 31"""
61,3,0.08595928,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
61,4,0.04104418,"""0.9;0.5127191""","""Rt 0.0000 - Step 26"""
61,5,0.082991675,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
61,6,0.08058817,"""1;0.9127192""","""Rt 0.0000 - Step 21"""
61,7,0.085039526,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
61,8,0.08579685,"""1;0.9127192""","""Rt 0.0000 - Step 18"""
61,9,0.07981184,"""1;0.9""","""Rt 0.0000 - Step 25"""
61,10,0.077234045,"""1;0.3127191""","""Rt 0.0000 - Step 41"""
61,11,0.027022993,"""0.9;0.81271917""","""Rt 0.0000 - Step 14"""
61,12,0.0812892,"""1;0.9127192""","""Rt 0.0000 - Step 21"""
61,13,0.08330499,"""1;0.3127191""","""Rt 0.0000 - Step 43"""
61,14,0.08444948,"""1;0.9127192""","""Rt 0.0000 - Step 18"""
61,15,0.088100746,"""1;0.9127192""","""Rt 0.0000 - Step 18"""
61,16,0.0833548,"""1;0.21271911""","""Rt 2.8895 - Step 63"""
61,17,0.083684824,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
61,18,0.08644445,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
61,19,0.028202217,"""0.9;0.6127191""","""Rt 0.0000 - Step 26"""
61,20,0.083709665,"""1;0.9127192""","""Rt 0.0000 - Step 22"""
61,21,0.08679507,"""1;0.9""","""Rt 0.0000 - Step 24"""
61,22,0.08660006,"""1;0.9""","""Rt 0.0000 - Step 19"""
61,23,0.08483776,"""1;0.3127191""","""Rt 0.0000 - Step 32"""
61,24,0.07967965,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
61,25,0.08270117,"""1;0.71271914""","""Rt 0.0000 - Step 24"""
61,26,0.08673789,"""1;0.21271911""","""Rt 0.0000 - Step 49"""
61,27,0.066570655,"""0.9;0.21271911""","""Rt 0.0000 - Step 53"""
61,28,0.086061455,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
61,29,0.080660254,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
61,30,0.08389818,"""1;0.71271914""","""Rt 0.0000 - Step 19"""
61,31,0.08596505,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
61,32,0.08295133,"""1;0.71271914""","""Rt 0.0000 - Step 21"""
61,33,0.081462726,"""1;0.7127192""","""Rt 0.0000 - Step 22"""
61,34,0.084648475,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
61,35,0.08302982,"""1;0.5563595""","""Rt 0.0000 - Step 26"""
61,36,0.0632154,"""0.95;0.4627191""","""Rt 0.0000 - Step 27"""
61,37,0.029707495,"""0.9;0.60635954""","""Rt 0.0000 - Step 22"""
61,38,0.08518632,"""1;0.76271915""","""Rt 0.0000 - Step 24"""
61,39,0.088220194,"""1;0.51271915""","""Rt 0.0000 - Step 25"""
61,40,0.08520146,"""1;0.90635955""","""Rt 0.0000 - Step 20"""
61,41,0.08425151,"""1;0.4627191""","""Rt 0.0000 - Step 29"""
61,42,0.08151293,"""1;0.1627191""","""Rt 2.8903 - Step 68"""
61,43,0.08256801,"""1;0.56271917""","""Rt 0.0000 - Step 22"""
61,44,0.08000286,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
61,45,0.08423082,"""1;0.71271914""","""Rt 0.0000 - Step 19"""
61,46,0.08443165,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
61,47,0.08324094,"""1;0.51271915""","""Rt 0.0000 - Step 23"""
61,48,0.08356686,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
61,49,0.08603528,"""1;0.5627191""","""Rt 0.0000 - Step 24"""
61,50,0.081470594,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
61,51,0.085997894,"""1;0.6127192""","""Rt 0.0000 - Step 23"""
61,52,0.0853185,"""1;0.8627192""","""Rt 0.0000 - Step 18"""
61,53,0.05329307,"""0.95;0.41271913""","""Rt 0.0000 - Step 30"""
61,54,0.052778173,"""0.9;0.4127191""","""Rt 0.0000 - Step 35"""
61,55,0.08297292,"""1;0.66271913""","""Rt 0.0000 - Step 24"""
61,56,0.0815015,"""1;0.76271915""","""Rt 0.0000 - Step 20"""
61,57,0.0834563,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
61,58,0.07966709,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
61,59,0.08647535,"""1;0.5627191""","""Rt 0.0000 - Step 22"""
62,0,0.08428548,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
62,1,0.0839531,"""1;0.9127192""","""Rt 0.0000 - Step 19"""
62,2,0.084311604,"""1;0.9127192""","""Rt 0.0000 - Step 24"""
62,3,0.05429273,"""0.9;0.3127191""","""Rt 0.0000 - Step 40"""
62,4,0.08423467,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
62,5,0.08588175,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
62,6,0.021238139,"""0.9;0.9127192""","""Rt 0.0000 - Step 11"""
62,7,0.08721025,"""1;0.9127192""","""Rt 0.0000 - Step 22"""
62,8,0.08126329,"""1;0.21271911""","""Rt 0.0000 - Step 48"""
62,9,0.08390064,"""1;0.9127192""","""Rt 0.0000 - Step 22"""
62,10,0.084610134,"""1;0.3127191""","""Rt 0.0000 - Step 50"""
